,n_per_pol,sim_num,num_pools,MSE,IOU,min_dosage,best_pol_diff
892,10,98,6,0.9092999915766278,1.0,True,0.20074811129468628
893,10,98,8,0.9081715995963883,0.5,True,0.18475964607694628
894,10,98,9,0.9002849816059578,1.0,True,0.20074811129468628
895,10,98,9,0.8965101355511645,1.0,True,0.20074811129468628
896,10,99,4,1.3678210313504753,0.6666666666666666,True,0.6331779653189793
897,10,99,6,1.3665639464916157,0.6666666666666666,True,0.6331779653189793
898,10,99,6,1.3637559016143914,0.6666666666666666,True,0.6331779653189793
899,10,99,6,1.2847866866780364,0.5,True,-0.03182925423416805
900,10,99,4,1.5157267777364427,0.6666666666666666,True,1.0047467950006537
901,10,99,6,1.0027007110419748,1.0,True,0.13710593647534353
902,10,99,8,0.9947601654031925,0.5,True,-0.03182925423416805
903,10,99,9,0.9921764904445725,1.0,True,0.13710593647534353
904,10,99,9,0.9891632533820708,1.0,True,0.13710593647534353
905,100,0,4,1.3829950942025386,0.6666666666666666,True,0.5189818077810182
906,100,0,6,1.3828077620519283,0.6666666666666666,True,0.5189818077810182
907,100,0,6,1.381177908267227,0.6666666666666666,True,0.5189818077810182
908,100,0,6,1.2873674788075828,0.5,True,0.14438687029924946
909,100,0,6,0.9904427107382634,1.0,True,0.008885392823851923
910,100,0,8,0.9878222815662104,0.5,False,-0.1266160846515474
911,100,0,9,0.9901864730727337,1.0,True,0.008885392823851923
912,100,0,9,0.9884628050482308,1.0,True,0.008885392823851923
913,100,1,4,1.3938601980330236,0.6666666666666666,True,0.506700039005799
914,100,1,6,1.3936938508374401,0.6666666666666666,True,0.506700039005799
915,100,1,6,1.3931411567683016,0.6666666666666666,True,0.506700039005799
916,100,1,6,1.2866550243148367,0.5,True,0.005923648901114298
917,100,1,6,1.000149568854001,1.0,True,-0.017851778394404327
918,100,1,8,0.9995563217679035,0.5,False,-0.04162720568992295
919,100,1,9,0.9997843645984267,1.0,True,-0.017851778394404327
920,100,1,9,0.9985214910620255,1.0,True,-0.017851778394404327
921,100,2,4,1.378648011408762,0.6666666666666666,True,0.4770540421482288
922,100,2,6,1.3777389379136225,0.6666666666666666,True,0.4770540421482288
923,100,2,6,1.377698730551504,0.6666666666666666,True,0.4770540421482288
924,100,2,6,1.2635094171264962,0.5,True,-0.013085550421778613
925,100,2,6,0.9706559628169296,1.0,True,-0.060440518437969715
926,100,2,8,0.9691250547210811,0.5,False,-0.1077954864541617
927,100,2,9,0.9696757542425902,1.0,True,-0.060440518437969715
928,100,2,9,0.969489169296431,1.0,True,-0.060440518437969715
929,100,3,4,1.4470481308882983,0.6666666666666666,True,0.4340197356520461
930,100,3,6,1.3340720551372143,0.5,True,-0.008397475587323733
931,100,3,6,1.0863549312822463,1.0,True,-0.07345456828714347
932,100,3,8,1.0824052019235912,0.5,False,-0.13851166098696233
933,100,3,9,1.083720400181296,1.0,True,-0.07345456828714347
934,100,3,9,1.0841402838156575,1.0,True,-0.07345456828714347
935,100,4,4,1.4131981449554047,0.6666666666666666,True,0.5091964634201247
936,100,4,6,1.2973538886716147,0.5,True,0.04661346944256728
937,100,4,6,1.0047274877872305,1.0,True,0.007820980745964157
938,100,4,8,1.003401026124485,0.5,False,-0.030971507950639854
939,100,4,9,1.0039837637533293,1.0,True,0.007820980745964157
940,100,4,9,1.003977866854125,1.0,True,0.007820980745964157
941,100,5,4,1.4725431755871292,0.6666666666666666,True,0.5190307852646185
942,100,5,6,1.3500486537869307,0.5,True,0.19390398628916738
943,100,5,6,1.0396145694974928,1.0,True,0.01875024470648423
944,100,5,8,1.0331528894647,0.5,False,-0.15640349687619803
945,100,5,9,1.037647817274765,1.0,True,0.01875024470648423
946,100,5,9,1.037645029058035,1.0,True,0.01875024470648423
947,100,6,4,1.3800306046401527,0.6666666666666666,True,0.4968606479004727
948,100,6,6,1.3782288033426187,0.6666666666666666,True,0.4968606479004727
949,100,6,6,1.3790937518501334,0.6666666666666666,True,0.4968606479004727
950,100,6,6,1.28013760063471,0.5,True,-0.06867420199202545
951,100,6,6,0.9948585884803319,1.0,True,0.03347023525883941
952,100,6,8,0.9933758670477724,0.5,True,-0.06867420199202545
953,100,6,9,0.9930476260015343,1.0,True,0.03347023525883941
954,100,6,9,0.9903679492668707,1.0,True,0.03347023525883941
955,100,7,4,1.359354440310633,0.6666666666666666,True,0.3900783713786833
956,100,7,6,1.3591466352113033,0.6666666666666666,True,0.3900783713786833
957,100,7,6,1.3562563955819598,0.6666666666666666,True,0.3900783713786833
958,100,7,6,1.2705732165896026,0.5,True,-0.11119002218466179
959,100,7,6,0.9831809957120007,1.0,True,-0.1447866555796704
960,100,7,8,0.9830197964409632,0.5,False,-0.17838328897467814
961,100,7,9,0.9823539941588686,1.0,True,-0.1447866555796704
962,100,7,9,0.980061603395728,1.0,True,-0.1447866555796704
963,100,8,4,1.3705318785481149,0.6666666666666666,True,0.520021700457745
964,100,8,6,1.3696991085703911,0.6666666666666666,True,0.520021700457745
965,100,8,6,1.3691181208099403,0.6666666666666666,True,0.520021700457745
966,100,8,6,1.2708561759327586,0.5,True,-0.00753919903473399
967,100,8,6,0.9770377058623532,1.0,True,-0.055385978090011
968,100,8,8,0.9765666679426244,0.5,False,-0.10323275714528801
969,100,8,9,0.9761682940738328,1.0,True,-0.055385978090011
970,100,8,9,0.9756238998404037,1.0,True,-0.055385978090011
971,100,9,4,1.3379108933429864,0.6666666666666666,True,0.5530447938289642
972,100,9,6,1.3372675300025338,0.6666666666666666,True,0.5530447938289642
973,100,9,6,1.3342261930407602,0.6666666666666666,True,0.5530447938289642
974,100,9,6,1.23785522726942,0.5,True,0.15671108290837843
975,100,9,4,1.5738575045333707,0.6666666666666666,True,1.0129505169597781
976,100,9,6,1.3876272719242342,0.5,False,-0.04673227421531845
977,100,9,6,0.9873987355952584,1.0,True,0.054989404346530435
978,100,9,8,0.9841397981276845,0.5,False,-0.04673227421531845
979,100,9,9,0.9853608741147581,1.0,True,0.054989404346530435
980,100,9,9,0.9827346726224613,1.0,True,0.054989404346530435
981,100,10,4,1.3857517601457783,0.6666666666666666,True,0.5002830328418026
982,100,10,6,1.385227986182129,0.6666666666666666,True,0.5002830328418026
983,100,10,6,1.3840114857300465,0.6666666666666666,True,0.5002830328418026
984,100,10,6,1.2901674057518364,0.5,True,0.03527192087444053
985,100,10,6,0.9801522759314725,1.0,True,-0.06323496068783463
986,100,10,8,0.9788777751393076,0.5,False,-0.16174184225011157
987,100,10,9,0.9788003424827545,1.0,True,-0.06323496068783463
988,100,10,9,0.9784022923705343,1.0,True,-0.06323496068783463
989,100,11,4,1.3224215864597817,0.6666666666666666,True,0.5396891238315247
990,100,11,6,1.3219994750200934,0.6666666666666666,True,0.5396891238315247
991,100,11,6,1.3214297111499003,0.6666666666666666,True,0.5396891238315247
992,100,11,6,1.2315770565997193,0.5,True,0.04214362153181028
993,100,11,4,1.5823403683279644,0.6666666666666666,True,1.0230420656361128
994,100,11,6,0.9766730392085874,1.0,True,0.0673258807526258
995,100,11,8,0.9765713185003466,0.5,True,0.04214362153181028
996,100,11,9,0.9759705031887862,1.0,True,0.0673258807526258
997,100,11,9,0.9736780826209456,1.0,True,0.0673258807526258
998,100,12,4,1.3772684942519546,0.6666666666666666,True,0.5480472400830605
999,100,12,6,1.376995943446165,0.6666666666666666,True,0.5480472400830605
1000,100,12,6,1.3768430065074069,0.6666666666666666,True,0.5480472400830605
1001,100,12,6,1.264252923494656,0.5,True,0.060442498737177
1002,100,12,6,1.0163762044899638,1.0,True,0.06380967282358974
1003,100,12,8,1.0142436695004937,0.5,True,0.060442498737177
1004,100,12,9,1.0122752176639593,1.0,True,0.06380967282358974
1005,100,12,9,1.0144688791957623,1.0,True,0.06380967282358974
1006,100,13,4,1.3952119942863477,0.6666666666666666,True,0.5683363468306295
1007,100,13,6,1.3950378812995943,0.6666666666666666,True,0.5683363468306295
1008,100,13,6,1.3945105968348392,0.6666666666666666,True,0.5683363468306295
1009,100,13,6,1.3043109137073665,0.5,True,-0.03427255355689418
1010,100,13,6,1.0273694573501835,1.0,True,0.03763769262275929
1011,100,13,8,1.0263103562640565,0.5,True,-0.03427255355689418
1012,100,13,9,1.027151166245127,1.0,True,0.03763769262275929
1013,100,13,9,1.0264704775931037,1.0,True,0.03763769262275929
1014,100,14,4,1.4452539531678306,0.6666666666666666,True,0.5357271561357155
1015,100,14,6,1.3425742240611909,0.5,True,-0.0632220210088077
1016,100,14,6,1.0146314160280736,1.0,True,-0.061573455978459535
1017,100,14,8,1.014507091725079,0.5,True,-0.0632220210088077
1018,100,14,9,1.0140101084950908,1.0,True,-0.061573455978459535
1019,100,14,9,1.0116786100041082,1.0,True,-0.061573455978459535
1020,100,15,4,1.4857671129403263,0.6666666666666666,True,0.5441275512845758
1021,100,15,6,1.042436868517524,1.0,True,-0.005531240621840183
1022,100,15,8,1.0387187021157667,0.5,False,-0.04625240723718971
1023,100,15,9,1.041151118784828,1.0,True,-0.005531240621840183
1024,100,15,9,1.0423774163766453,1.0,True,-0.005531240621840183
1025,100,16,4,1.2970602038536967,0.6666666666666666,True,0.5040783130977173
1026,100,16,6,1.2949543287142768,0.6666666666666666,True,0.5040783130977173
1027,100,16,6,1.296517041510732,0.6666666666666666,True,0.5040783130977173
1028,100,16,6,1.2031818798640996,0.5,True,0.11130504642982686
1029,100,16,4,1.5451604143331872,0.6666666666666666,True,0.9403208394906013
1030,100,16,6,1.3593538441910726,0.5,False,-0.10687418921233505
1031,100,16,6,0.9604473448037939,1.0,True,0.0022154286087463504
1032,100,16,8,0.9572550115134653,0.5,False,-0.10687418921233505
1033,100,16,9,0.9582424761795144,1.0,True,0.0022154286087463504
1034,100,16,9,0.9598727767496413,1.0,True,0.0022154286087463504
1035,100,17,4,1.3615753839117182,0.6666666666666666,True,0.5427154549894935
1036,100,17,6,1.3615549902384045,0.6666666666666666,True,0.5427154549894935
1037,100,17,6,1.3613690953628683,0.6666666666666666,True,0.5427154549894935
1038,100,17,6,1.2809918760561017,0.5,True,0.050319897451251094
1039,100,17,4,1.5986829060259096,0.6666666666666666,True,1.0045555355315203
