,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
164,100,64,1.3343086284208057,1.8538307654072823,0.0,False,0.8047786301352344
165,100,65,1.319544484144901,1.8321159301768328,0.0,False,0.8742855396806828
166,100,66,1.2715093279072114,1.784358466268509,0.0,False,0.8715086163870236
167,100,67,1.349227514898718,1.868556947482579,0.0,False,0.8067056741613925
168,100,68,1.3810865655747973,1.9059352707609216,0.0,False,0.751512948138755
169,100,69,1.3763403617372774,1.906104460011552,0.0,False,0.7023590172572529
170,100,70,1.2723347244836687,1.7994003922234392,0.0,False,0.7293433226022952
171,100,71,1.379110506609015,1.898749030734838,0.0,False,0.8036147587417704
172,100,72,1.346914217749628,1.8655504150460502,0.0,False,0.8136380270357773
173,100,73,1.3761475609243692,1.9087229189549686,0.0,False,0.6742464196940059
174,100,74,1.3611901930915684,1.8796515069806743,0.0,False,0.8153868611089399
175,100,75,1.3743686568292934,1.8980869369568794,0.0,False,0.7628171987241412
176,100,76,1.3654530698428773,1.8852274958238846,0.0,False,0.8022557401899277
177,100,77,1.3489679824667846,1.8857465906102764,0.0,False,0.6322139185650837
178,100,78,1.318411005133945,1.838631095692028,0.0,False,0.7977990944191724
179,100,79,1.2739264888346455,1.7940884851155898,0.0,False,0.7983800371905563
180,100,80,1.3500387160992153,1.8720914406785285,0.0,False,0.7794727542068678
181,100,81,1.3386432477191008,1.850058250826088,0.0,False,0.8858499689301276
182,100,82,1.3498037048719373,1.8684827799927024,0.0,False,0.8132092487923499
183,100,83,1.3902731738600975,1.910176667457692,0.0,False,0.8009650640240551
184,100,84,1.3861343177176453,1.9134960826943233,0.0,False,0.7263823502332194
185,100,85,1.2610367597090184,1.7811434473208285,0.0,False,0.7989331238819002
186,100,86,1.394742239087172,1.9125507513613382,0.0,False,0.8219148772583376
187,100,87,1.3261932543715775,1.8465226797893823,0.0,False,0.796705745821952
188,100,88,1.351619666154815,1.885073493972235,0.0,False,0.6654617218258005
189,100,89,1.3886374882849413,1.907763644272472,0.0,False,0.808738440124694
190,100,90,1.3300686169518467,1.8559631563062569,0.0,False,0.7410546064558989
191,100,91,1.3510557786968211,1.8785719577424662,0.0,False,0.7248382095435488
192,100,92,1.3567423233516935,1.8639144464647788,0.0,False,0.9282787688691467
193,100,93,1.3137038424307388,1.8375970657166456,0.0,False,0.7610677671409327
194,100,94,1.403746710382335,1.9160006092268085,0.0,False,0.8774610115552637
